NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
4.15126,13.6621,8565.45,-270.365,16822.9,438.53,-170.931,403.256,526.171
25.0571,143.725,7551.47,-297.231,16515,257.841,270.095,737.612,722.573
79.8393,144.559,6553.8,-98.0482,12212.6,334.558,-344.333,93.2,884.275
113.617,-66.9442,3202.56,-437.632,11164.9,-77.299,170.22,268.825,179.966
99.485,113.674,5101.37,-675.455,9998.38,63.8759,201.102,1002.27,947.597
195.224,251.878,9633.24,-1532.85,24377.2,636.344,158.502,897.687,1518.53
116.667,95.6336,3532.13,-349.548,13374.5,229.836,223.399,507.856,152.575
103.088,131.141,5697.9,-503.992,15382.8,531.612,483.77,992.541,1383.26
102.18,42.2099,42991.9,17206.4,52875.7,573.251,20.4989,15115,-366.344
-81.3126,297.991,2613.31,22.8112,9470.9,125.238,104.923,1393.33,90.2464
165.928,199.99,4720.18,-817.138,9111.84,186.908,351.711,985.828,1442.05
1966.35,-1308.99,7530.23,-335.803,3038.17,-486.573,223.058,95088.7,-679.426
82.5173,284.921,6453.75,542.944,18772.9,533.317,-99.4834,1381.6,972.609
101.18,114.837,1519.64,-126.438,4741.51,117.363,128.753,652.826,545.606
14.5521,-4.9255,10424.4,-1070.67,27072.7,67.9703,121.016,539.104,932.775
26.3509,149.304,4614.08,-42.5744,16644.2,6.17397,-80.6197,224.512,279.464
66.8956,93.9545,3587.4,-158.476,9694.72,89.1018,43.6785,228.899,411.135
74.5525,151.891,2908.35,-383.04,7697.35,180.107,164.669,722.993,139.925
73.4661,100.646,3975.32,-581.255,9242.18,295.72,232.818,789.618,926.091
27.3857,139.494,4306.5,-867.218,13315.3,192.528,533.106,1022.02,442.711
271.358,99.5099,3704.92,-558.527,6063.14,413.635,199.239,115.382,1325.57
-89.7651,219.125,3814.9,155.707,8797.23,238.892,-69.8337,901.937,335.243
-14.493,148.058,2982.83,-178.164,8361.46,258.75,31.3092,671.723,612.114
170.465,36.0035,30976.7,-1924.15,9491.65,8.1045,286.883,940.59,-32.2358
