NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
286.71,143.876,48701.1,-1195.36,42274.4,78.0706,-400.916,9976.53,-500.053
230.841,75.7466,6896.58,-1130.03,24294.8,-140.482,227.256,2430.11,2400.02
537.989,-18.1059,46382.2,-1300.66,24369.2,-177.95,-374.738,5993.77,1218.76
107.746,14.3694,61610.7,-1250.55,22307.9,-246.098,-120.215,20110.2,-12.9642
219.242,197.819,69709.7,-847.727,32466.1,652.711,234.512,34228.2,234.562
244.998,-93.1083,40314,-598.798,29313.6,-40.6698,-272.79,9528.85,348.709
-515.916,5707.18,107859,-2990.43,6436.32,337.036,4280.39,8006.02,-230.265
469.971,9.33237,21094.7,-533.883,20507.2,524.497,-595.296,8559.95,635.362
142.741,80.8529,33304.9,-2789.46,23943.4,-272.256,377.704,28502.8,-215.411
985.86,-253.767,79255.3,-2696.37,17824.6,-809.183,-157.557,26301.6,895.946
489.588,-224.816,38820.9,-1505.09,23121,341.559,287.295,6710.01,515.195
201.595,396.454,18392.1,-1450.16,38015.1,63.0607,-196.247,184.65,681.637
255.139,48.092,37843.9,-1345.91,32622.3,-472.198,-214.681,10014.6,1334.71
816.577,-71.2237,28002.4,-940.773,33037.8,111.508,-397.811,13550.5,1105.98
348.273,255.8,42931.9,-1927.72,31062.1,66.2226,-72.794,11199,708.155
-594.759,4367.17,94875.2,90.6898,3645.41,2201.05,3227.4,2489.37,-430.327
1070.89,8.75105,25540,-1195.45,17277.5,231.263,426.405,8842.8,410.524
497.348,285.546,31800,-1470.32,62472.9,-218.054,739.118,6097.83,1771.31
424.237,153.563,65440,-2102.71,21449.2,-16.3601,-118.473,11129.9,1511.21
47.6721,198.016,11912.9,464.261,11004.1,371.853,-339.238,4779.13,3318.96
-24.7929,-65.9746,21782.4,-2087.23,7615.33,116.022,344.053,10224.4,193.274
-465.284,1930.87,21091.9,-5419.78,505.487,-201.94,3422.88,8302.83,-125.897
37.3251,22.2978,24724.6,-184.883,27919.8,82.1518,-389.115,8530.65,785.455
-430.178,1804.76,72902.8,77.1454,2364.27,-639.711,-307.947,7202.11,14727.3
-780.225,3386.94,13729,-717.225,2938.35,-152.921,3217.09,1371.89,-1304.14
148.587,-139.973,36912,-1934.02,25049.6,-679.048,-364.136,10297.3,411.206
-531.878,6115.32,68581.1,-3956.67,2801.15,-480.448,-1062.28,170.698,14386.7
-152.407,4.14892,45124.3,-1513.43,29252.4,-804.796,573.602,9238.21,321.468
169.933,-175.53,28707.5,-2100.49,19815.4,323.255,-305.817,4889.2,-71.7691
206.189,-59.3701,21617.6,-1642.06,33021,414.749,-244.428,11432.5,647.003
-204.425,-24.2448,43340.9,11544.5,77234.4,654.978,-208.864,3160.79,787.276
118.927,136.648,53575.4,-3174.28,41653.1,715.359,353.177,25809.6,638.593
-209.535,336.941,1466.59,2030.26,3911.29,6631.08,-350.694,346.706,76.9637
-153.561,-19.429,9289.15,-618.155,5655.44,1.63269,3.24139,2551.51,158.857
545.964,-29.4453,70747.1,-361.621,41285.6,-476.784,-217.51,38804.6,888.691
-78.8869,33.4613,16220.3,434.931,6372.43,280.868,-693.984,874.059,592.036
733.462,-39.1409,58062.3,-1085.08,4262.89,3955.45,-838.208,-304.761,225.001
299.993,60.792,26717.5,-1453.97,15578.6,1913.49,-155.62,4640.17,-14.6549
-8.9196,-110.527,7221.64,-394.014,22055.1,-284.086,196.386,174.891,657.71
382.457,-82.8253,63277.6,-1663.8,46158,455.19,-614.479,17156.5,581.782
