NK11,CD3,CD45,Ly6G,CD11b,B220,CD8a,Ly6C,CD4
-60.6242,-100.737,27278.5,-1788.06,28811.4,-386.354,859.701,8834.64,375.719
313.528,200.915,58678.4,-52.5005,41541.7,324.015,16.3124,14209.8,1061.75
-60.0299,89.046,9054.53,-364.998,4555.84,462.734,-254.872,5258.21,8.96151
3565.16,-57.9669,59825,-2668.99,6559.19,14336.2,778.816,1207.64,-508.897
231.046,27.3546,56094.6,-1929.81,28890.6,554.721,-403.042,23035.8,358.873
3988.45,137.952,51434.7,-1410.51,5646.44,5538.95,44.1097,1164.54,-338.932
386.552,-43.3303,30740.4,-1026.37,29560.5,85.4869,44.422,14026,1118.03
617.041,-161.555,66006.5,-354.534,31466.2,877.02,-519.648,23315,1727.9
1933.6,49.7542,76289.4,-1047.94,42731.9,-309.149,-327.171,8899.13,1558.98
764.087,-348.389,80050.8,391.621,41744.6,993.619,-725.186,17826.4,1178.95
112.513,-163.489,30544.5,-1997.9,31062.6,240.734,-7.8223,10310.1,268.644
175.082,176.009,53078.6,-2157.72,19167,204.379,-289.675,40668.7,465.443
730.4,236.929,36031.8,-1341.45,29453.3,-33.6971,-9.64055,25022,1022.18
834.406,158.869,90257.1,-975.939,50069.1,451.501,-570.291,20572.9,1854.98
166.826,527.49,46723.5,-2999.45,10409.4,438.647,411.032,36125.7,1393.74
1483.7,215.505,60121.4,-2749.18,11192.9,3147.94,58.376,6349.06,596.855
412.824,-227.066,75928.7,-1456.35,52670.6,480.213,-24.016,11004.7,-246.235
126.965,518.751,40390.8,-530.711,24857.2,782.943,-64.7697,34811.1,1186.64
1126.55,124.209,95078.8,947.693,53764.8,-103.558,-267.63,18531.1,1235.07
1446.95,-50.3508,53356.5,-1786.63,1385.63,5220.05,-257.009,876.718,-76.2255
730.645,-54.8839,87711.8,-430.985,34833.6,529.596,-1042.71,20842.5,749.205
52.632,-27.3604,15325.9,-1103.66,9967.54,232.923,-389.831,5142.18,-410.725
1369.75,109.847,109490,-356.703,58545.3,662.5,-823.272,36131.2,2457.15
883.39,299.658,63663.8,142.949,32158,-663.416,176.038,15262.7,2197.04
20.8749,93.6175,33019.2,-1834.44,30235.8,503.442,531.432,21739.9,862.941
-13.164,-18.3347,31885.5,-2028.85,23326.3,557.947,266.038,15566.8,748.858
1099.08,-138.68,66811.2,-1918.91,10440.6,3963.01,-561.159,38.5663,256.932
