PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
-74.9032,4473.27,12784.1,2549.01,-195.21,16206.1,178.595,1339.53
-0.375172,537.624,232.349,705.185,2600.48,-249.141,8452.17,99.9102
-41.7597,5048.87,1696.83,1820.17,883.648,9399.73,155.535,6019.66
289.052,5068.11,-10.8806,1035.98,2461.48,5436.12,224.019,10554.1
56.0766,6576.35,18697,2020.65,-118.937,9872.68,262.075,1485.25
-165.782,2656.28,-446.286,3040.42,8349.56,3973.58,670.752,16860.3
-92.3186,686.694,-220.003,1107.83,2934.8,147.341,5915.57,240.996
-155.714,624.855,-129.177,1416.75,1551.26,-159.444,7356.99,72.8543
26.3608,7035.12,7734.29,1883.3,1011.86,14126.2,95.4138,1328.44
117.481,6091.19,12170.9,2296.74,103.817,7203.3,-94.2906,1249.01
121.145,7303.29,11781,2229.93,-145.929,9717.54,178.5,1308.78
72.4218,6375.02,-304.427,1840.8,8528.58,2256.78,207.848,23137
138.63,64.3374,-915.107,2239.41,3895.17,-314.272,14692.2,-171.127
134.475,395.117,-510.313,769.715,2100.41,-334.655,6871.22,198.814
1.9716,3561.81,12806.8,2322.6,462.895,8098.74,-124.382,2259.57
121.617,4884.39,5969.14,2151.83,1201.15,11593,172.858,2321.84
-65.33,4857.36,13590.8,1562.05,846.816,8005.94,76.5502,1338.33
-54.4062,-70.1494,-138.928,425.38,2042.9,-946.434,7307.16,50.393
-165.666,-60.5192,-648.374,168.745,2626.31,79.324,3758.09,96.9144
38.1128,1120.15,-208.203,758.803,4571.36,655.186,7177.41,117.203
-16.541,619.549,-436.891,1305.68,3718.08,-225.931,6801.87,76.3852
412.899,763.354,-573.266,4737.47,7193.12,224.743,3281.63,3347.11
3190.18,361.456,-339.911,12776,10817,492.702,-267.793,80.4095
-91.7257,4020.68,15746.6,2847.3,-763.64,14279.7,116.811,3383.6
111.59,13.5084,-426.431,355.746,4183.83,413.451,7939.89,346.891
113.008,-109.224,-808.572,1594.43,16233.1,766.766,717.661,285.221
-40.6854,4372.51,234.934,1192.89,1306.91,28555.6,491.411,7469.91
289.577,533.933,-513.227,4849.66,7882.8,486.654,13035.5,5654.24
-56.471,4985.67,11455,1568.11,-211.25,8621.09,-275.694,3880.75
1277.83,-112.483,-734.475,7858.99,7202.09,22.1828,115.808,16904.1
-33.2968,3379.06,140.051,408.601,874.873,8525.63,162.174,1874.28
190.963,7549.82,16064.2,2143.42,-335.634,7547.04,110.549,2027.58
285.482,3546,11262.7,765.733,236.635,12996.5,1752.91,1713.49
-54.1784,5708.53,14844.8,2273.18,290.714,16350.3,250.576,1245.14
-113.826,5280.49,7651.54,2136.65,446.602,15716,-99.5759,3153.41
739.756,1079.55,-950.583,11007.9,3562.23,269.667,8520.71,1.54495
209.273,3113.18,13376.3,2787.32,-122.56,22606.3,489.341,1560.84
-95.5615,8153.6,10312.8,1852.44,42.4943,6177.52,-59.8153,3915.43
-100.939,3383.37,3912.06,779.089,1535.66,7824.9,-220.126,4765.33
-113.186,243.094,519.986,3936.79,5916.14,-264.275,5963.79,989.072
11.4368,3562.1,2229.8,1512.21,1242.52,17467.5,-15.3842,2680.28
110.406,5723.48,11277.4,1862.35,882.077,19958.4,240.777,274.761
-65.9201,-201.734,224.363,498.325,2975.2,-178.878,6262.14,270.058
71.5075,4787.08,8229.79,3145.84,-229.777,10909.9,55.7041,889.748
178.212,5276.49,13800.8,2990.72,-299.896,11171.6,172.294,2844.59
-5.82308,4950.02,4177.98,2028.09,-73.0191,12575.4,620.437,2888.07
22.1979,9229.31,11100.2,2730.51,1203.02,20931.8,231.892,2242.67
-119.993,4056.74,6717.21,1736.48,-22.2027,15732.2,90.6658,4646.33
125.453,1824.83,-542.888,878.462,1645,3993.74,-58.6803,6255.79
10.3779,4166.86,-738.992,3679.23,6109.87,12411.1,179.311,14512.6
-130.217,5396.27,6831.84,2039.78,-144.52,9848.01,749.837,1809.21
-40.1685,3846.99,5405.1,1024.95,1244.35,13803.4,0.0768586,1304.32
109.944,2314.09,4722.14,1844.71,700.757,5529.2,329.653,7800.86
24.169,119.459,-721.475,1048.16,4224.86,-180.369,8284.68,585.831
162.944,3874.48,-252.966,352.606,591.718,10361.3,152.775,3558.4
-143.008,691.345,-1055.42,2077.7,11514.5,262.806,79.2417,2569.3
32.002,4619.38,11616,1460.59,762.942,12270.4,-2.02981,2100.63
2513.82,-453.516,-572.744,8608.01,4229.26,414.347,-234.72,7574.16
115.151,4929.14,5792.27,2149.16,-26.1933,10164.5,2.38535,2580.49
69.1483,7749.95,-1251.8,807.21,6488.83,952.703,5.09593,3234.53
-114.733,4101.51,9192.88,2337.1,-268.59,18222,24.0812,2066.17
16.3581,3295.9,6096.02,1199.78,218.927,17402.6,114.637,1324.9
-129.288,4793.86,14530.9,1392.19,813.947,15933.1,707.948,548.291
21.8619,6997.61,18262,2640.45,-541.182,23152.6,-248.51,3497.86
32.5536,5200.33,-977.12,3366.29,10445.7,14676.6,-73.2676,17191.2
27.8736,34.9713,-524.764,1933.82,5838.15,37.6303,2521.51,148.279
93.6408,393.134,34.4776,279.462,1038.54,-331.822,4752.82,52.1105
40.3881,283.612,198.956,540.122,4291.98,103.845,5723.84,0.80205
155.756,3907.33,17324.1,1692.24,760.545,9405.74,121.138,2730.55
51.0038,815.942,-991.536,4101.49,4804.84,30.957,13904.7,-56.6994
-55.8896,5498.35,13171.3,2151.73,475.676,7877.36,28.9926,1641.39
-5.13282,4423.61,16810.7,1609.16,451.886,15646.4,-58.6589,692.58
-81.6454,3323.44,4176.89,1282.31,642.859,16385.8,463.819,1478.88
-49.7324,-97.881,-827.4,339.361,3177.43,138.434,83.4449,-322.992
8.82664,6120.42,4317.32,1824.32,186.904,11059,-31.4547,949.064
184.456,3680.8,12495.3,1778.33,899.038,9048.54,373.877,1518.47
-80.8263,4028.17,-222.705,796.031,1510.09,7336.34,397.864,7891.06
-1.11801,5341.77,15033.4,1878.1,149.264,12232.1,208.681,1145.56
235.499,5872.06,-533.888,2812.18,8164.65,13307,-101.872,22525.5
184.489,7621.9,-855.019,2796.02,6617.2,4712.57,642.484,25407.4
15.2317,5108.7,2388.53,930.875,2130.17,12465.3,447.862,3079.61
99.4774,5510.32,-592.377,2004.89,8924.14,3779.57,7.91682,16860.4
4312.87,322.144,-541.523,4582.43,2398.23,311.158,199.983,12075.2
199.386,4573.71,6504.95,2075.47,565.059,14997.2,284.244,1902.21
128.471,4700.1,7517.13,1419.57,-221.799,19712.1,111.957,2256.12
-181.619,6255.5,4320.17,1922.46,197.161,12469.9,258.412,1364.5
126.257,5930.47,5590.18,2171.16,123.08,11726.3,311.786,2132.48
84.9704,662.783,380.996,661.704,5521.58,39.0907,8420.5,-2.64402
-136.885,1629.5,-598.534,1388.88,3872.31,75.023,7410.96,152.498
125.923,507.909,-504.271,587.96,5393.05,-351.428,9399.42,-11.1663
-39.9469,703.632,-334.637,933.023,3860.49,-18.003,4174.33,-123.02
176.245,5172.96,9331.31,2294.12,1030.44,14078.6,751.685,1894.85
-188.965,679.378,-13.0852,699.56,1886.59,-346.4,5188.47,6.85495
963.826,8332.51,-1801.15,8602.95,18643.4,29946.1,660.79,2983.35
374.478,796.224,-914.651,6352.73,8467.63,161.552,22235.2,4267.45
94.3028,633.229,-287.628,510.621,3949.02,313.658,5623.46,98.3683
62.9323,3996.9,4253.83,641.641,924.753,18625.4,372.119,3575.54
156.999,-56.2802,-165.523,364.632,243.358,51.994,509.647,86.2021
-183.092,3451.67,1288.6,746.441,589.494,12331.9,12.43,5745.76
184.287,3782.22,1159.93,788.111,-189.429,14480.3,92.3632,2433.42
84.4957,4978.89,12083.8,1455.4,148.138,12612.6,-9.38719,898.742
49.8356,6455.81,-700.482,2167.12,9882.59,4048.76,-164.623,22792.2
18.2702,3546.48,147.808,1184.54,654.353,14229.3,-168.495,8952.23
-11.7461,3875.45,7458.71,1263.58,176.479,15886.1,297.462,999.251
-140.231,313.026,-439.325,987.121,4884.81,-238.749,8315.24,289.298
-31.5847,5572.47,4848.59,2396.95,390.975,18450,502.219,3612.73
405.623,9936.7,-783.085,3079.09,11523.5,8089.2,657.992,21779.4
-169.244,4342.51,5970.21,2416.77,731.72,12451.9,3.05621,2746
108.968,3915.1,5428.61,1581.31,438.256,12746.7,-143.981,1107.93
-47.1928,5124.79,12600.1,1963.94,-187.312,10265.7,101.481,1589.34
235.604,4081.91,817.126,1236.68,1131.21,19479.9,917.714,2488.22
227.911,5787.76,10147.7,2551.85,-152.505,11481.2,158.019,1425.56
287.736,303.679,-686.412,5480.48,6942.03,-102.523,16765.5,3097.71
-36.1887,4440.79,1093.29,1264.53,410.807,14248.4,571.049,3901.4
14.7992,1672.27,-322.614,649.193,6786.17,88.4567,5781.41,664.338
152.887,206.185,-231.741,2755.44,2506.02,-716.236,17640,546.083
-84.7167,5475.62,13601.9,2311.78,-398.839,9274.17,-153.916,1754.03
60.6747,-19.2005,-488.564,3628.5,2266.04,-54.2195,18991.2,-305.498
-27.4342,1113.16,-27.3489,1911.15,3874.06,40.4901,8758.85,-64.977
-174.607,6314.41,12861.9,2677.55,464.944,7659.57,-12.338,1457.17
623.782,983.701,-831.498,16732.5,7893.78,203.894,3599.13,271.374
-38.7014,686.847,-140.341,1234.32,2536.16,3.06597,7653.32,128.363
20.7253,330.338,-102.936,2894.46,3801.67,-381.087,14641,63.0215
-253.39,4901.01,-1085.84,1384.7,6612.26,1120.81,47.3168,-4.95244
0.104725,413.924,232.805,696.153,2638.36,464.314,6418.64,47.6112
81.2887,6168.2,17483.5,2542.56,490.229,16499.5,51.6695,1010.74
111.462,1152.46,-682.051,5040.84,2781.05,-233.9,17844.4,-317.905
13.5592,4081.25,1283.93,1139.33,192.846,11843,217.669,2030.27
-83.0321,7962.71,-1278.88,871.224,7531.5,682.786,325.264,7391.4
-10.4107,3075.97,13361.3,1710.34,596.033,18812.4,467.299,1292.77
-110.366,4131.62,6681.29,3391.48,-193.551,17137.9,352.281,2200.81
145.11,11273.9,-1080.36,2832.67,15622.1,2333.09,53.2804,39455.9
4727.13,5630.27,-107.566,13770.1,13927.8,8089.37,-305.851,3366.02
-27.9856,251.303,-804.146,286.399,-822.737,132.017,494.401,-345.635
380.37,4080.5,-376.098,7505.79,11454.7,12955.8,454.835,220.904
