PECy5-5 CD3e,PECy7 CD16-32,DL800 Ly6G,AF700 CD45,APCCy7 CD48,BUV395 CD11b,BUV737 B220,BV605 Ly6C
84.4725,10399.3,-266.941,4627.01,9179.9,3968.65,689.59,9640.46
77.4666,4571.09,5203.06,2014.49,566.067,10399.7,-170.937,1647.97
190.327,7013.04,11047.5,1577.98,-139.934,10895.5,40.8388,1370.35
-228.277,5456.31,1914.35,1769.28,611.379,15185.5,30.8186,1646.08
-61.6036,3398.19,-957.707,4842.97,9150.45,678.132,-347.663,550.467
-110.368,595.713,32.6124,2944.76,3425.43,-174.898,11503.1,6802.33
31.975,3475.91,9039.74,2206.33,619.716,26685.5,97.7359,7678.88
94.3562,4459.2,12543.5,3785.81,320.336,12640.6,138.87,1087.04
40.6497,496.054,-713.843,4572.54,2916.27,-891.648,26071.8,-287.249
84.5826,2050.66,-77.6211,1981.55,2538.92,5021.9,851.362,8065.41
123.281,5278.06,2189.44,2092.53,947.933,16495.8,23.5467,906.185
-117.596,4571.39,6159.24,2287.82,797.036,19289.6,381.217,1830.24
-230.946,385.306,480.534,4253.62,1171.32,-158.109,23445.5,476.874
73.6213,5322.24,7461.93,2449.59,195.223,9654.5,185.416,2605.38
190.131,2553.35,6800.06,1411.31,1016.58,6294.1,115.317,1204.06
-141.821,502.583,-608.955,3199.11,2593.6,-515.17,15291.2,1482.31
-8.61033,3593.08,989.537,1443.41,-79.6129,12643.5,180.836,973.912
5.99989,7008.22,10848.1,4200.21,1328.13,17568.8,29.1518,2539.69
-198.319,105.36,-576.95,3781.13,3633.51,35.1816,18614,2946.94
3678.99,133.06,-166.344,8905.21,2878.46,-143.237,885.37,14278.8
90.567,408.237,0.38434,161.004,1539.69,-194.833,3890.92,-92.6282
140.531,5805.93,15399.6,2207.94,-39.5042,9854.7,596.186,3092.86
393.773,2872.55,73.9945,3231.52,4132.39,6788.65,533.759,14295.9
80.6216,6062.36,11502.8,1747.45,-103.306,8436.05,459.969,573.457
-88.3562,208.024,-540.342,5286.88,1394.63,-114.637,20812.5,17.3998
94.8296,6288.87,19.266,2051.31,2630.5,10093.7,644.535,2088.39
-47.518,702.167,-411.444,564.615,5644.66,376.427,210.265,969.154
-35.9358,3403.47,226.949,4015.39,4757.1,10759.6,640.744,9661.97
-40.3631,4266.82,-87.6612,334.366,2711.62,5490.35,-12.8823,6443.07
