V1,FSC.A,FSC.PMT.A,SSC.A,BB515.CD117,PerCPCy5.5.CD16.32,Comp.FSC.PMT.A,PE.CD115,PECF594.CD135,Comp.GYG.670.A,PECy5.5.CD3e,PECy7.CD80,DL800.SA.Bio.Ly6G,Comp.LG.562.A,Comp.O.610.A,APC.BrdU,AF700.CD45,APCCy7.CD48,BUV395.CD11b,LiveDead.Blue,BUV615.Siglec.F,BUV661.NK1.1,BUV737.B220,BUV805.CD8a,BV421.CD34,V500.MHCII,BV570.CD4,BV605.Ly6C,BV650.CD150,BV711.SCA.1,Comp.V.750.A,BV785.CD11c,FileName,FileNo,Sample,Group,Batch,FlowSOM_cluster,FlowSOM_metacluster,UMAP_42_X,UMAP_42_Y
445147,187,494,114,280,502,284,227,272,219,217,447,288,228,234,320,581,239,629,309,336,221,269,272,250,248,359,576,294,492,225,152,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,54,1,-2.34818327571994,-2.83740266321684
502417,213,533,145,445,533,168,225,272,205,236,376,470,218,230,236,590,250,674,466,371,245,315,269,257,240,323,589,321,458,227,226,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,42,1,-1.77776318641913,-4.55942117177867
241466,125,422,81,259,511,86,197,284,245,251,450,539,223,235,291,629,220,652,413,333,219,300,203,250,261,382,605,361,401,227,294,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,15,1,-4.36843466445681,-4.64146527968795
349769,603,646,195,386,586,0,556,382,205,331,748,331,237,231,411,809,595,797,437,315,283,280,269,333,435,500,721,220,792,213,433,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,65,20,6.85630148946225,-1.87348613973453
191625,235,513,158,469,553,0,243,225,195,186,326,270,228,232,517,516,287,689,372,412,241,300,295,362,392,294,708,219,478,216,149,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,63,1,-0.19348916303549,-3.56520250678966
585854,237,527,135,397,536,294,237,282,225,244,276,580,240,236,356,604,198,617,288,347,214,293,257,316,272,249,567,264,527,220,225,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,31,1,-2.69799203318787,-4.93580746751625
14406,184,468,133,285,548,24,206,310,198,215,271,428,233,228,273,566,214,683,324,347,225,352,271,317,264,305,467,282,399,223,259,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,45,1,-3.53177257927266,-2.80885895953182
384909,240,527,42,227,468,209,208,273,237,205,373,373,222,255,383,495,374,299,240,338,204,696,177,222,350,347,195,281,425,227,246,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,49,10,-0.774906891404468,9.0908398639138
269377,226,512,175,314,546,19,256,374,222,248,278,575,242,225,242,572,255,684,152,340,265,290,219,259,265,327,604,363,401,232,268,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,15,1,-4.58936540638485,-4.17018765723696
150870,662,640,198,305,591,0,528,132,127,359,522,290,220,212,338,788,579,760,487,372,328,852,227,182,588,446,836,562,702,230,45,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,6,2,7.4062127901617,-2.19146049476705
267336,254,537,108,301,531,376,219,288,219,259,347,475,247,250,290,532,198,667,209,338,255,289,244,333,260,337,524,216,412,244,287,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,33,1,-3.89738100457847,-3.16616144836372
524033,358,557,89,248,530,117,245,250,196,213,280,293,235,238,314,574,320,245,273,337,196,569,209,276,247,258,224,306,643,201,227,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,49,10,-0.657754641519656,8.99156125811863
586056,263,531,121,247,510,0,348,234,207,239,321,340,237,225,392,603,411,453,373,282,198,301,189,317,269,414,814,315,460,205,311,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,83,32,6.4154829494989,-1.17061527891702
136336,306,559,67,292,443,361,215,322,203,320,314,345,235,237,212,590,375,310,323,331,263,813,161,260,453,408,211,503,507,207,178,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,29,5,-2.64891214808534,8.51127517962144
359619,153,450,104,307,500,211,219,299,225,228,320,569,245,234,236,623,242,637,232,325,281,214,228,301,277,324,554,210,487,223,284,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,13,1,-4.0194682672364,-3.6015504759954
485465,150,446,113,428,585,0,201,310,185,181,386,480,227,245,354,595,384,728,268,357,200,298,222,355,315,340,574,269,349,232,261,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,5,1,-2.14873747467497,-4.36329248332469
201586,279,555,88,280,540,42,259,303,215,215,348,576,224,238,268,629,331,710,307,323,230,349,232,316,267,362,613,285,451,220,209,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,14,1,-4.05688612328344,-4.7995139275713
450022,503,604,237,600,554,240,206,365,212,232,362,335,239,239,479,543,316,730,362,363,229,408,233,269,313,414,483,345,400,231,275,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,62,19,-0.357178689554684,-4.0335929000765
240929,233,511,113,261,468,190,220,289,244,265,248,352,230,237,327,537,360,326,308,336,230,281,205,259,259,380,198,306,475,236,255,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,58,16,4.66097584260414,2.11633343451565
447740,134,429,118,299,373,0,231,279,242,474,361,291,226,232,367,781,496,370,319,379,224,419,272,483,316,425,762,569,528,251,236,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,100,36,5.92158634651542,4.53445642213421
507133,405,570,103,262,598,0,247,249,200,186,285,521,235,222,265,636,349,693,332,347,225,344,241,252,255,387,534,302,332,227,279,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,14,1,-4.00519896740526,-3.52011126453291
546679,268,539,136,477,519,341,241,229,235,241,331,522,230,220,293,585,224,590,355,357,207,306,220,288,260,309,453,355,454,221,222,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,42,1,-1.81702062447928,-4.3700747719387
436150,449,605,131,399,527,463,245,158,214,212,283,512,222,221,284,469,290,608,396,375,214,350,242,321,250,259,564,285,459,224,159,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,31,1,-1.9223490751491,-4.06629251528524
331444,239,542,83,258,388,0,249,201,244,293,368,297,238,231,287,666,517,583,379,366,284,211,267,285,414,258,756,311,596,213,235,Bone marrow_WNV D7 PBS 2_044_CD45+n=1e4,8,08_WNV_02,WNV,2,83,32,6.88365974328615,-2.1297014034227
